,date_mutation,year_mutation,nature_mutation,valeur_fonciere,numero_voie,suffixe_numero,type_voie,code_voie,voie,code_postal,commune,section,numero_plan,numero_volume,nombre_lots,code_type_local,type_local,identifiant_local,surface_relle_bati,nombre_pieces_principales,nature_culture,nature_culture_speciale,surface_terrain,unique
12055,2019-10-30,2019,Vente en l'état futur d'achèvement,"205000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,864,,1,,,,,,,,,"2019-10-30 205000,00"
12058,2019-10-30,2019,Vente,"280000,00",42.0,,RUE,2600,DU PORT,33260.0,LA TESTE-DE-BUCH,FR,185,,8,4.0,Local industriel. commercial ou assimilé,,284.0,0.0,,,,"2019-10-30 280000,00"
12057,2019-10-30,2019,Vente,"705000,00",,,LOT,A957,LES GREENS DE BREMONTIER,33260.0,LA TESTE-DE-BUCH,FF,141,,0,,,,,,AB,ALLEE,132.0,"2019-10-30 705000,00"
12082,2019-10-31,2019,Vente en l'état futur d'achèvement,"379550,00",4.0,,RUE,3140,DE LA VICTOIRE,33260.0,LA TESTE-DE-BUCH,GB,248,,1,,,,,,,,,"2019-10-31 379550,00"
12081,2019-10-31,2019,Vente,"446500,00",10.0,B,CHE,2418,DES PIGUES,33260.0,LA TESTE-DE-BUCH,FW,380,,0,1.0,Maison,,103.0,5.0,S,,408.0,"2019-10-31 446500,00"
12095,2019-10-31,2019,Vente,"5000,00",42.0,B,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,758,,0,,,,,,S,,44.0,"2019-10-31 5000,00"
12093,2019-10-31,2019,Vente,"446000,00",20.0,B,RUE,0600,DU CAPTALAT,33260.0,LA TESTE-DE-BUCH,FX,680,,0,,,,,,S,,64.0,"2019-10-31 446000,00"
12090,2019-10-31,2019,Vente,"575000,00",50.0,,BD,2678,DE PYLA,33260.0,LA TESTE-DE-BUCH,FF,48,,0,1.0,Maison,,90.0,4.0,S,,792.0,"2019-10-31 575000,00"
12087,2019-10-31,2019,Vente,"700000,00",7.0,,ALL,2625,PRAIRIAL PYLA,33115.0,LA TESTE-DE-BUCH,FA,125,,0,1.0,Maison,,112.0,5.0,S,,500.0,"2019-10-31 700000,00"
12091,2019-10-31,2019,Vente en l'état futur d'achèvement,"265000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,862,,1,,,,,,,,,"2019-10-31 265000,00"
12085,2019-10-31,2019,Vente,"1,00",251.0,,AV,3704,DU PARC DES EXPOSITIONS,33260.0,LA TESTE-DE-BUCH,GZ,75,,0,4.0,Local industriel. commercial ou assimilé,,324.0,0.0,S,,2955.0,"2019-10-31 1,00"
12083,2019-10-31,2019,Vente,"1200000,00",6.0,T,IMP,2615,DU PORTILLON,33260.0,LA TESTE-DE-BUCH,FS,296,,0,1.0,Maison,,120.0,2.0,S,,600.0,"2019-10-31 1200000,00"
10934,2019-11-01,2019,Vente en l'état futur d'achèvement,"349000,00",22.0,,RUE,1300,DU GEN GALLIENI,33260.0,LA TESTE-DE-BUCH,FY,833,,1,,,,,,,,,"2019-11-01 349000,00"
10933,2019-11-01,2019,Vente,"167500,00",9001.0,,CLOS,A378,DE LA CHENERAIE,33260.0,LA TESTE-DE-BUCH,GC,53,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-11-01 167500,00"
10932,2019-11-01,2019,Vente,"160000,00",2.0,C,ALL,0714,DU CLOS D'ALICE,33260.0,LA TESTE-DE-BUCH,GI,171,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-11-01 160000,00"
10939,2019-11-01,2019,Vente,"700000,00",5.0,,RUE,2075,DE LA MIGREQUE,33260.0,LA TESTE-DE-BUCH,GB,765,,0,1.0,Maison,,180.0,6.0,AG,,417.0,"2019-11-01 700000,00"
10937,2019-11-01,2019,Vente,"199000,00",1.0,,SQ,3600,DU CLOS DES CHENES,33260.0,LA TESTE-DE-BUCH,FY,599,,1,2.0,Appartement,,63.0,2.0,,,,"2019-11-01 199000,00"
10943,2019-11-02,2019,Vente,"218500,00",16.0,B,RUE,0460,DE BRAOUET,33260.0,LA TESTE-DE-BUCH,FY,469,,1,2.0,Appartement,,23.0,2.0,,,,"2019-11-02 218500,00"
10944,2019-11-02,2019,Vente,"430000,00",12.0,,RUE,0903,DU DOMAINE DES DUNES,33260.0,LA TESTE-DE-BUCH,GH,487,,0,1.0,Maison,,90.0,4.0,S,,354.0,"2019-11-02 430000,00"
10946,2019-11-03,2019,Vente en l'état futur d'achèvement,"395000,00",13.0,,RUE,0652,CHARLEVOIX DE VILLIERS,33260.0,LA TESTE-DE-BUCH,FP,145,,1,,,,,,,,,"2019-11-03 395000,00"
10949,2019-11-03,2019,Vente,"799915,00",13.0,,RUE,0030,DE L AIGUILLON,33260.0,LA TESTE-DE-BUCH,FH,76,,0,1.0,Maison,,137.0,5.0,S,,201.0,"2019-11-03 799915,00"
10948,2019-11-03,2019,Vente,"475910,00",72.0,B,RUE,1240,GASTON DE FOIX,33260.0,LA TESTE-DE-BUCH,FW,390,,0,1.0,Maison,,123.0,4.0,S,,479.0,"2019-11-03 475910,00"
10952,2019-11-04,2019,Vente,"220000,00",17.0,,RUE,1510,HENRI DHEURLE,33260.0,LA TESTE-DE-BUCH,FR,996,,0,1.0,Maison,,58.0,2.0,S,,401.0,"2019-11-04 220000,00"
10951,2019-11-04,2019,Vente,"168500,00",1.0,,SQ,3600,DU CLOS DES CHENES,33260.0,LA TESTE-DE-BUCH,FY,599,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-11-04 168500,00"
10950,2019-11-04,2019,Vente,"4500,00",1.0,,ALL,3650,DES CORDIERS,33260.0,LA TESTE-DE-BUCH,FN,571,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-11-04 4500,00"
10955,2019-11-06,2019,Vente,"338000,00",17.0,,RUE,2176,LES NINOTS,33260.0,LA TESTE-DE-BUCH,GM,215,,0,,,,,,S,,107.0,"2019-11-06 338000,00"
10954,2019-11-06,2019,Vente,"606350,00",18.0,,RUE,1249,DE LA GEMME,33260.0,LA TESTE-DE-BUCH,FR,367,,0,1.0,Maison,,90.0,3.0,S,,744.0,"2019-11-06 606350,00"
10960,2019-11-07,2019,Vente,"220000,00",1.0,,RUE,0713,CLOS ALBY,33260.0,LA TESTE-DE-BUCH,GG,53,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-11-07 220000,00"
10966,2019-11-07,2019,Vente,"295000,00",,,,B180,LA FONTAINE SAINT JEAN,33260.0,LA TESTE-DE-BUCH,GS,30,,0,,,,,,AB,,894.0,"2019-11-07 295000,00"
10959,2019-11-07,2019,Vente,"275500,00",2.0,A,ALL,3703,DES PLATANES DE CASTERA,33260.0,LA TESTE-DE-BUCH,CR,1232,,0,,,,,,S,,211.0,"2019-11-07 275500,00"
10957,2019-11-07,2019,Vente,"450000,00",66.0,C,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FS,175,,0,1.0,Maison,,29.0,1.0,S,,503.0,"2019-11-07 450000,00"
10962,2019-11-07,2019,Vente,"335000,00",14.0,,AV,0355,DE BISSERIE,33260.0,LA TESTE-DE-BUCH,GH,500,,0,1.0,Maison,,110.0,4.0,S,,720.0,"2019-11-07 335000,00"
10972,2019-11-09,2019,Vente,"233500,00",,,RUE,2049,MICHEL LABARTHE,33260.0,LA TESTE-DE-BUCH,GH,6,,1,2.0,Appartement,,86.0,5.0,,,,"2019-11-09 233500,00"
10971,2019-11-09,2019,Vente,"280000,00",23.0,,ALL,1167,FRANCOIS RABELAIS,33260.0,LA TESTE-DE-BUCH,GY,146,,0,1.0,Maison,,94.0,4.0,S,,454.0,"2019-11-09 280000,00"
10969,2019-11-09,2019,Vente,"222000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,843,,0,,,,,,AB,,370.0,"2019-11-09 222000,00"
10970,2019-11-09,2019,Vente,"193050,00",8.0,,RUE,0221,DES ASPHODELES,33260.0,LA TESTE-DE-BUCH,FZ,197,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-11-09 193050,00"
10978,2019-11-10,2019,Vente,"139000,00",9000.0,,ALL,1926,MARIE DUFAURE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,978,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-11-10 139000,00"
10976,2019-11-10,2019,Vente en l'état futur d'achèvement,"210000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,862,,1,,,,,,,,,"2019-11-10 210000,00"
10975,2019-11-10,2019,Vente,"1300000,00",134.0,,BD,0217,DE L ATLANTIQUE PYLA,33115.0,LA TESTE-DE-BUCH,BX,331,,0,1.0,Maison,,155.0,5.0,S,,500.0,"2019-11-10 1300000,00"
10981,2019-11-10,2019,Vente,"195500,00",72.0,,LOT,A115,LES SOLARIALES,33260.0,LA TESTE-DE-BUCH,HA,220,,0,1.0,Maison,,50.0,3.0,S,,278.0,"2019-11-10 195500,00"
10983,2019-11-12,2019,Vente,"310340,00",7.0,,AV,0649,CHAPELLE FORESTIERE PYLA,33115.0,LA TESTE-DE-BUCH,BX,309,,1,1.0,Maison,,37.0,2.0,,,,"2019-11-12 310340,00"
10982,2019-11-12,2019,Vente,"90000,00",141.0,,LOT,A115,LES SOLARIALES,33260.0,LA TESTE-DE-BUCH,HA,314,,0,1.0,Maison,,25.0,1.0,S,,326.0,"2019-11-12 90000,00"
10984,2019-11-12,2019,Vente,"292400,00",34.0,B,RUE,1310,DU MAL LECLERC CAZAUX,33260.0,LA TESTE-DE-BUCH,CS,1263,,0,1.0,Maison,,54.0,2.0,S,,403.0,"2019-11-12 292400,00"
11061,2019-11-13,2019,Vente,"965000,00",59.0,,AV,1845,LOUIS GAUME PYLA,33115.0,LA TESTE-DE-BUCH,CD,388,,0,1.0,Maison,,70.0,5.0,S,,721.0,"2019-11-13 965000,00"
11062,2019-11-13,2019,Vente,"90000,00",,,,B287,MONTAGNETTE ANCIENNE,33260.0,LA TESTE-DE-BUCH,FZ,116,,0,,,,,,BR,PIN,196533.0,"2019-11-13 90000,00"
11133,2019-11-14,2019,Vente,"3500,00",9006.0,,RUE,1170,FRANCON,33260.0,LA TESTE-DE-BUCH,GB,152,,0,3.0,Dépendance,,0.0,0.0,S,,14.0,"2019-11-14 3500,00"
11180,2019-11-15,2019,Vente,"1100000,00",7.0,,AV,1900,DU MARECHAL FOCH PYLA,33115.0,LA TESTE-DE-BUCH,BO,169,,0,,,,,,AG,,77.0,"2019-11-15 1100000,00"
11183,2019-11-15,2019,Vente,"4700,00",66.0,,RUE,1610,JEAN DE GRAILLY,33260.0,LA TESTE-DE-BUCH,FX,236,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-11-15 4700,00"
11184,2019-11-15,2019,Vente,"352000,00",33.0,,RUE,1611,JEAN CASTANDET CAZAUX,33260.0,LA TESTE-DE-BUCH,CV,497,,0,1.0,Maison,,108.0,5.0,S,,500.0,"2019-11-15 352000,00"
11185,2019-11-15,2019,Vente,"590378,00",8.0,,CHE,2289,DE L OUSTALET,33260.0,LA TESTE-DE-BUCH,GA,358,,0,1.0,Maison,,172.0,5.0,AG,,522.0,"2019-11-15 590378,00"
11179,2019-11-15,2019,Vente,"400000,00",9300.0,,RTE,0610,DE CAZAUX,33260.0,LA TESTE-DE-BUCH,AY,557,,0,1.0,Maison,,130.0,5.0,S,,500.0,"2019-11-15 400000,00"
11178,2019-11-15,2019,Vente,"1782884,00",35.0,,AV,1140,DE LA FORET PYLA,33115.0,LA TESTE-DE-BUCH,CD,446,,0,1.0,Maison,,162.0,6.0,S,,500.0,"2019-11-15 1782884,00"
11363,2019-11-18,2019,Vente,"590000,00",22.0,,RUE,1881,DE MAPOUCHET,33260.0,LA TESTE-DE-BUCH,GT,145,,0,1.0,Maison,,110.0,4.0,S,,876.0,"2019-11-18 590000,00"
11430,2019-11-19,2019,Vente,"300000,00",9.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FR,341,,0,1.0,Maison,,100.0,5.0,S,,604.0,"2019-11-19 300000,00"
11431,2019-11-19,2019,Vente,"1250000,00",8.0,,ALL,2423,DE LA PINATELLE PYLA,33115.0,LA TESTE-DE-BUCH,BW,529,,0,1.0,Maison,,166.0,5.0,S,,1047.0,"2019-11-19 1250000,00"
11464,2019-11-20,2019,Vente en l'état futur d'achèvement,"210000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,862,,1,,,,,,,,,"2019-11-20 210000,00"
11466,2019-11-20,2019,Vente en l'état futur d'achèvement,"207000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,864,,1,,,,,,,,,"2019-11-20 207000,00"
11543,2019-11-21,2019,Vente,"320000,00",,,,B180,LA FONTAINE SAINT JEAN,33260.0,LA TESTE-DE-BUCH,GS,28,,0,,,,,,AB,,572.0,"2019-11-21 320000,00"
11545,2019-11-21,2019,Vente,"280000,00",,,,B180,LA FONTAINE SAINT JEAN,33260.0,LA TESTE-DE-BUCH,GS,34,,0,,,,,,AB,,118.0,"2019-11-21 280000,00"
11547,2019-11-21,2019,Vente,"480000,00",23.0,,RUE,2665,DU PROF PAUL LANGEVIN,33260.0,LA TESTE-DE-BUCH,FW,408,,0,,,,,,S,,522.0,"2019-11-21 480000,00"
11548,2019-11-21,2019,Vente,"150000,00",,,CHE,2943,DE LA TANNERIE,33260.0,LA TESTE-DE-BUCH,FZ,40,,0,,,,,,J,POTAG,4500.0,"2019-11-21 150000,00"
11581,2019-11-22,2019,Vente,"994630,00",28.0,,RUE,2179,NICOLAS POUSSIN,33260.0,LA TESTE-DE-BUCH,GK,335,,0,1.0,Maison,,165.0,5.0,AB,,673.0,"2019-11-22 994630,00"
11752,2019-11-25,2019,Vente,"700000,00",225.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BW,175,,0,,,,,,S,,200.0,"2019-11-25 700000,00"
11753,2019-11-25,2019,Vente,"155000,00",7.0,,RUE,0600,DU CAPTALAT,33260.0,LA TESTE-DE-BUCH,FR,467,,1,2.0,Appartement,,41.0,2.0,,,,"2019-11-25 155000,00"
11829,2019-11-26,2019,Vente,"755000,00",7.0,,RUE,2600,DU PORT,33260.0,LA TESTE-DE-BUCH,FR,961,,0,2.0,Appartement,,59.0,3.0,S,,358.0,"2019-11-26 755000,00"
11884,2019-11-27,2019,Vente en l'état futur d'achèvement,"215000,00",1.0,A,RUE,1980,MAY SUR ORNE,33260.0,LA TESTE-DE-BUCH,FS,90,,1,,,,,,,,,"2019-11-27 215000,00"
11950,2019-11-28,2019,Vente en l'état futur d'achèvement,"280000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,866,,1,,,,,,,,,"2019-11-28 280000,00"
11951,2019-11-28,2019,Vente,"15000,00",9018.0,,,2487,CALANTE DES PIRELONS,33260.0,LA TESTE-DE-BUCH,FY,366,,0,3.0,Dépendance,,0.0,0.0,S,,14.0,"2019-11-28 15000,00"
12005,2019-11-29,2019,Vente en l'état futur d'achèvement,"326000,00",35.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,328,,1,,,,,,,,,"2019-11-29 326000,00"
12008,2019-11-29,2019,Vente,"290430,00",22.0,,RUE,2665,DU PROF PAUL LANGEVIN,33260.0,LA TESTE-DE-BUCH,FW,94,,0,1.0,Maison,,70.0,4.0,S,,512.0,"2019-11-29 290430,00"
12009,2019-11-29,2019,Vente,"200000,00",16.0,,ALL,2267,DES ORMES,33260.0,LA TESTE-DE-BUCH,GV,140,,1,1.0,Maison,,93.0,5.0,,,,"2019-11-29 200000,00"
12012,2019-11-29,2019,Vente,"210000,00",8.0,,RUE,0130,ANDRE DIGNAC,33260.0,LA TESTE-DE-BUCH,FO,112,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-11-29 210000,00"
12010,2019-11-29,2019,Vente,"35000,00",17.0,,RUE,0706,CLEMENT RAMOND,33260.0,LA TESTE-DE-BUCH,FX,743,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-11-29 35000,00"
12011,2019-11-29,2019,Vente,"750000,00",3.0,,RUE,0076,ALEXANDRINE,33260.0,LA TESTE-DE-BUCH,FH,92,,0,,,,,,AB,,496.0,"2019-11-29 750000,00"
10986,2019-12-02,2019,Vente,"220000,00",44.0,,RUE,2730,RAYMOND SANCHEZ CAZAUX,33260.0,LA TESTE-DE-BUCH,CS,1348,,0,2.0,Appartement,,50.0,3.0,S,,768.0,"2019-12-02 220000,00"
10988,2019-12-02,2019,Vente,"229000,00",25.0,,RUE,1170,FRANCON,33260.0,LA TESTE-DE-BUCH,GB,17,,1,2.0,Appartement,,64.0,3.0,,,,"2019-12-02 229000,00"
10991,2019-12-02,2019,Vente,"400000,00",9.0,,RUE,0091,ALPHONSE DAUDET,33260.0,LA TESTE-DE-BUCH,GC,6,,0,1.0,Maison,,99.0,5.0,S,,322.0,"2019-12-02 400000,00"
10992,2019-12-02,2019,Vente,"370000,00",1.0,,ALL,1926,MARIE DUFAURE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,1352,,0,1.0,Maison,,181.0,8.0,,,,"2019-12-02 370000,00"
10994,2019-12-03,2019,Vente,"250000,00",27.0,,ALL,1926,MARIE DUFAURE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,978,,1,1.0,Maison,,84.0,4.0,,,,"2019-12-03 250000,00"
10998,2019-12-04,2019,Vente,"641500,00",15.0,,BD,0832,DE CUREPIPE,33260.0,LA TESTE-DE-BUCH,FN,116,,0,1.0,Maison,,115.0,5.0,S,,967.0,"2019-12-04 641500,00"
10997,2019-12-04,2019,Vente,"190000,00",2.0,B,AV,0342,DE BINGHAMTON,33260.0,LA TESTE-DE-BUCH,GW,209,,3,2.0,Appartement,,60.0,4.0,,,,"2019-12-04 190000,00"
10995,2019-12-04,2019,Vente,"125000,00",9000.0,,ALL,1926,MARIE DUFAURE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,978,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-12-04 125000,00"
11000,2019-12-06,2019,Vente,"1730000,00",2.0,,AV,2540,DES PLUVIERS PYLA,33115.0,LA TESTE-DE-BUCH,BV,98,,0,1.0,Maison,,136.0,5.0,S,,1089.0,"2019-12-06 1730000,00"
10999,2019-12-06,2019,Vente,"1120000,00",11.0,,AV,0831,DE LA CROULE LE PYLA,33115.0,LA TESTE-DE-BUCH,BI,623,,0,3.0,Dépendance,,0.0,0.0,S,,1136.0,"2019-12-06 1120000,00"
11001,2019-12-06,2019,Vente,"1100000,00",11.0,,AV,0831,DE LA CROULE LE PYLA,33115.0,LA TESTE-DE-BUCH,BI,622,,0,1.0,Maison,,390.0,11.0,S,,1130.0,"2019-12-06 1100000,00"
11002,2019-12-07,2019,Vente,"305000,00",16.0,,RUE,2382,DU PETIT PRINCE,33260.0,LA TESTE-DE-BUCH,GH,490,,0,1.0,Maison,,89.0,4.0,S,,140.0,"2019-12-07 305000,00"
11003,2019-12-07,2019,Vente,"270000,00",43.0,,RUE,0150,ANDRE LESCA,33260.0,LA TESTE-DE-BUCH,FN,685,,0,,,,,,S,,664.0,"2019-12-07 270000,00"
11004,2019-12-08,2019,Vente en l'état futur d'achèvement,"186000,00",1.0,A,RUE,1980,MAY SUR ORNE,33260.0,LA TESTE-DE-BUCH,FS,90,,1,,,,,,,,,"2019-12-08 186000,00"
11005,2019-12-08,2019,Vente en l'état futur d'achèvement,"220000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,866,,1,,,,,,,,,"2019-12-08 220000,00"
11008,2019-12-08,2019,Vente,"190000,00",960.0,,AV,1074,DE L EUROPE,33260.0,LA TESTE-DE-BUCH,GZ,80,,1,4.0,Local industriel. commercial ou assimilé,,54.0,0.0,,,,"2019-12-08 190000,00"
11009,2019-12-09,2019,Vente,"245000,00",6.0,,RUE,2757,ROBERT SURCOUF,33260.0,LA TESTE-DE-BUCH,FN,232,,0,1.0,Maison,,81.0,4.0,S,,194.0,"2019-12-09 245000,00"
11011,2019-12-11,2019,Vente,"12000,00",60.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,398,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-12-11 12000,00"
11010,2019-12-11,2019,Vente,"120000,00",7.0,,RUE,2533,DES PLATANES,33260.0,LA TESTE-DE-BUCH,FN,323,,1,2.0,Appartement,,39.0,2.0,,,,"2019-12-11 120000,00"
11012,2019-12-12,2019,Vente,"312350,00",27.0,,LOT,A115,LES SOLARIALES,33260.0,LA TESTE-DE-BUCH,HA,209,,0,1.0,Maison,,74.0,4.0,S,,499.0,"2019-12-12 312350,00"
11013,2019-12-12,2019,Vente,"5400000,00",14.0,,AV,1845,LOUIS GAUME PYLA,33115.0,LA TESTE-DE-BUCH,CD,355,,0,1.0,Maison,,255.0,8.0,S,,900.0,"2019-12-12 5400000,00"
11015,2019-12-12,2019,Vente,"691900,00",3.0,B,AV,0290,DES BECASSES PYLA,33115.0,LA TESTE-DE-BUCH,BW,138,,0,1.0,Maison,,50.0,3.0,S,,210.0,"2019-12-12 691900,00"
11017,2019-12-12,2019,Vente,"170000,00",1.0,,RUE,2533,DES PLATANES,33260.0,LA TESTE-DE-BUCH,FN,325,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-12-12 170000,00"
11018,2019-12-12,2019,Vente,"15000,00",51.0,B,AV,2825,ST EXUPERY,33260.0,LA TESTE-DE-BUCH,GH,512,,0,,,,,,S,,48.0,"2019-12-12 15000,00"
11020,2019-12-12,2019,Vente,"470000,00",,,,B441,NINOTS,33260.0,LA TESTE-DE-BUCH,GB,503,,0,,,,,,J,POTAG,423.0,"2019-12-12 470000,00"
11021,2019-12-12,2019,Vente,"522000,00",7.0,,RUE,1750,LAMARTINE,33260.0,LA TESTE-DE-BUCH,FR,262,,0,1.0,Maison,,95.0,4.0,S,,458.0,"2019-12-12 522000,00"
11023,2019-12-12,2019,Vente,"491000,00",49.0,B,AV,2825,ST EXUPERY,33260.0,LA TESTE-DE-BUCH,GH,134,,0,1.0,Maison,,83.0,4.0,S,,317.0,"2019-12-12 491000,00"
11019,2019-12-12,2019,Vente,"210000,00",24.0,,LOT,A115,LES SOLARIALES,33260.0,LA TESTE-DE-BUCH,HA,207,,0,1.0,Maison,,40.0,2.0,S,,280.0,"2019-12-12 210000,00"
11063,2019-12-13,2019,Vente,"835620,00",9.0,,AV,0340,DE BISCARROSSE PYLA,33115.0,LA TESTE-DE-BUCH,BZ,492,,0,1.0,Maison,,37.0,3.0,S,,918.0,"2019-12-13 835620,00"
11134,2019-12-14,2019,Vente,"1650000,00",16.0,,AV,0831,DE LA CROULE LE PYLA,33115.0,LA TESTE-DE-BUCH,BI,605,,0,1.0,Maison,,189.0,7.0,AG,,1075.0,"2019-12-14 1650000,00"
11233,2019-12-16,2019,Vente,"285000,00",6.0,,ALL,2637,LES PRES SAINT JEAN,33260.0,LA TESTE-DE-BUCH,GK,140,,1,1.0,Maison,,48.0,3.0,,,,"2019-12-16 285000,00"
11232,2019-12-16,2019,Vente,"220000,00",2.0,,RUE,1920,DU MAL JOFFRE,33260.0,LA TESTE-DE-BUCH,FR,506,,0,1.0,Maison,,62.0,4.0,S,,53.0,"2019-12-16 220000,00"
11231,2019-12-16,2019,Vente,"800000,00",,,AV,1467,GUSTAVE EIFFEL,33260.0,LA TESTE-DE-BUCH,GZ,154,,0,,,,,,AB,,328.0,"2019-12-16 800000,00"
11283,2019-12-17,2019,Vente,"163000,00",13.0,,AV,1584,DES HUTTIERS,33260.0,LA TESTE-DE-BUCH,FN,78,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-12-17 163000,00"
11284,2019-12-17,2019,Vente en l'état futur d'achèvement,"220000,00",,,,B249,LASSEOUGUE,33260.0,LA TESTE-DE-BUCH,GM,866,,1,,,,,,,,,"2019-12-17 220000,00"
11287,2019-12-17,2019,Vente,"76989,00",1270.0,,AV,1467,GUSTAVE EIFFEL,33260.0,LA TESTE-DE-BUCH,GZ,146,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-12-17 76989,00"
11289,2019-12-17,2019,Vente,"325000,00",26.0,,RUE,0836,DU DADE,33260.0,LA TESTE-DE-BUCH,FY,856,,0,,,,,,S,,585.0,"2019-12-17 325000,00"
11281,2019-12-17,2019,Vente,"536000,00",8.0,B,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,596,,2,2.0,Appartement,,138.0,6.0,,,,"2019-12-17 536000,00"
11364,2019-12-18,2019,Vente,"487500,00",17.0,,RUE,0706,CLEMENT RAMOND,33260.0,LA TESTE-DE-BUCH,FX,743,,1,2.0,Appartement,,100.0,3.0,,,,"2019-12-18 487500,00"
11367,2019-12-18,2019,Vente,"95000,00",2.0,,RUE,1470,GUSTAVE LOUDE,33260.0,LA TESTE-DE-BUCH,GB,541,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-12-18 95000,00"
11369,2019-12-18,2019,Vente,"267000,00",7.0,,RUE,0600,DU CAPTALAT,33260.0,LA TESTE-DE-BUCH,FR,467,,1,2.0,Appartement,,69.0,3.0,,,,"2019-12-18 267000,00"
11370,2019-12-18,2019,Vente,"688300,00",33.0,,BD,2111,DES MIQUELOTS,33260.0,LA TESTE-DE-BUCH,GT,180,,0,1.0,Maison,,145.0,4.0,S,,900.0,"2019-12-18 688300,00"
11365,2019-12-18,2019,Vente,"231700,00",3.0,,RUE,2407,PIERRE DIGNAC,33260.0,LA TESTE-DE-BUCH,FX,15,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-12-18 231700,00"
11372,2019-12-18,2019,Vente,"543000,00",,,,B111,CAZAUX NORD OUEST,33260.0,LA TESTE-DE-BUCH,CS,480,,0,,,,,,E,CANAL,100.0,"2019-12-18 543000,00"
11375,2019-12-18,2019,Vente en l'état futur d'achèvement,"393000,00",13.0,,RUE,0652,CHARLEVOIX DE VILLIERS,33260.0,LA TESTE-DE-BUCH,FP,145,,1,,,,,,,,,"2019-12-18 393000,00"
11377,2019-12-18,2019,Vente,"255000,00",1.0,,IMP,2384,PEY DE GUITS,33260.0,LA TESTE-DE-BUCH,GB,57,,0,1.0,Maison,,50.0,2.0,S,,77.0,"2019-12-18 255000,00"
11382,2019-12-18,2019,Vente,"450000,00",1.0,,AV,1873,MARCEL PAGNOL,33260.0,LA TESTE-DE-BUCH,FV,155,,0,1.0,Maison,,102.0,4.0,S,,1138.0,"2019-12-18 450000,00"
11371,2019-12-18,2019,Vente,"700000,00",8.0,,AV,1501,DU HAMEAU DES BARONS,33260.0,LA TESTE-DE-BUCH,GT,99,,0,1.0,Maison,,234.0,5.0,AG,,856.0,"2019-12-18 700000,00"
11433,2019-12-19,2019,Vente,"2000,00",4.0,,RUE,1240,GASTON DE FOIX,33260.0,LA TESTE-DE-BUCH,FX,433,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-12-19 2000,00"
11434,2019-12-19,2019,Vente,"18000,00",12.0,,RUE,0230,AUGUSTE LALESQUE,33260.0,LA TESTE-DE-BUCH,FR,557,,1,3.0,Dépendance,,0.0,0.0,,,,"2019-12-19 18000,00"
11435,2019-12-19,2019,Vente,"50000,00",,,,B432,PEYROUTAS CAZAUX,33260.0,LA TESTE-DE-BUCH,DL,129,,0,,,,,,BR,PIN,30346.0,"2019-12-19 50000,00"
11432,2019-12-19,2019,Vente,"260000,00",9001.0,,CTRE,A089,COM DES MIQUELOTS,33260.0,LA TESTE-DE-BUCH,GV,169,,1,4.0,Local industriel. commercial ou assimilé,,140.0,0.0,,,,"2019-12-19 260000,00"
