,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Type de voie,Code voie,Voie,Code postal,Commune,Section,No plan,No Volume,Nombre de lots,Code type local,Type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture,Nature culture speciale,Surface terrain
3279,2021-08-03,Vente,"565770,00",3.0,,CHE,0518,DE CAILLIVOLLE,33260.0,LA TESTE-DE-BUCH,GW,216,,0,1.0,Maison,,141.0,5.0,S,,769.0
3280,2021-08-03,Vente,"1800000,00",,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BW,161,,0,,,,,,S,,168.0
3281,2021-08-03,Vente,"1800000,00",215.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BW,162,,0,1.0,Maison,,82.0,3.0,S,,209.0
3282,2021-08-03,Vente,"1800000,00",,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BW,164,,0,,,,,,S,,361.0
3283,2021-08-03,Vente en l'état futur d'achèvement,"315000,00",35.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,328,,1,,,,,,,,
3284,2021-08-04,Vente,"185000,00",16.0,,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,589,,1,3.0,Dépendance,,0.0,0.0,,,
3285,2021-08-04,Vente,"1,00",7.0,,RUE,1840,LODY,33260.0,LA TESTE-DE-BUCH,FR,737,,0,,,,,,S,,30.0
3286,2021-08-04,Vente,"265000,00",3.0,,RUE,1775,LAPEROUSE,33260.0,LA TESTE-DE-BUCH,GA,144,,0,1.0,Maison,,68.0,4.0,S,,465.0
3287,2021-08-04,Vente,"266000,00",23.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,472,,1,3.0,Dépendance,,0.0,0.0,,,
3288,2021-08-04,Vente,"266000,00",23.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,472,,1,3.0,Dépendance,,0.0,0.0,,,
3289,2021-08-04,Vente,"266000,00",23.0,,RUE,2550,DES POILUS,33260.0,LA TESTE-DE-BUCH,FY,472,,1,2.0,Appartement,,67.0,3.0,,,
3290,2021-08-04,Vente,"185000,00",8.0,,AV,0340,DE BISCARROSSE PYLA,33115.0,LA TESTE-DE-BUCH,BZ,234,,1,2.0,Appartement,,25.0,1.0,,,
3291,2021-08-04,Vente,"185000,00",16.0,,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,589,,1,3.0,Dépendance,,0.0,0.0,,,
3292,2021-08-04,Vente,"190000,00",3.0,,AV,3129,DE VERDUN,33260.0,LA TESTE-DE-BUCH,FP,170,,1,2.0,Appartement,,41.0,2.0,,,
3293,2021-08-04,Vente,"544080,00",,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,473,,0,,,,,,S,,162.0
3294,2021-08-04,Vente,"190000,00",3.0,,AV,3129,DE VERDUN,33260.0,LA TESTE-DE-BUCH,FP,170,,1,3.0,Dépendance,,0.0,0.0,,,
3295,2021-08-04,Vente,"185000,00",16.0,,RUE,3150,VICTOR HUGO,33260.0,LA TESTE-DE-BUCH,FR,589,,1,2.0,Appartement,,41.0,2.0,,,
3296,2021-08-04,Vente,"544080,00",49.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,471,,0,1.0,Maison,,120.0,4.0,S,,212.0
3297,2021-08-06,Vente,"190000,00",9000.0,,ALL,1926,MARIE DUFAURE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,978,,1,3.0,Dépendance,,0.0,0.0,,,
3298,2021-08-06,Vente,"210000,00",118.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FT,21,,1,3.0,Dépendance,,0.0,0.0,,,
3299,2021-08-06,Vente,"210000,00",118.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FT,21,,1,3.0,Dépendance,,0.0,0.0,,,
3300,2021-08-06,Vente,"325500,00",118.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FT,21,,1,3.0,Dépendance,,0.0,0.0,,,
3301,2021-08-06,Vente,"210000,00",118.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FT,21,,1,2.0,Appartement,,44.0,2.0,,,
3302,2021-08-06,Vente,"580000,00",18.0,B,CHE,2660,DE LA PROCESSION,33260.0,LA TESTE-DE-BUCH,GI,164,,0,1.0,Maison,,109.0,4.0,S,,555.0
3303,2021-08-06,Vente,"580000,00",18.0,B,CHE,2660,DE LA PROCESSION,33260.0,LA TESTE-DE-BUCH,GI,165,,0,,,,,,AG,,48.0
3304,2021-08-06,Vente,"580000,00",18.0,B,CHE,2660,DE LA PROCESSION,33260.0,LA TESTE-DE-BUCH,GI,166,,0,,,,,,S,,6.0
3305,2021-08-06,Vente,"580000,00",18.0,B,CHE,2660,DE LA PROCESSION,33260.0,LA TESTE-DE-BUCH,GI,164,,0,3.0,Dépendance,,0.0,0.0,S,,555.0
3306,2021-08-06,Vente,"325500,00",118.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FT,21,,1,3.0,Dépendance,,0.0,0.0,,,
3307,2021-08-06,Vente,"580000,00",18.0,B,CHE,2660,DE LA PROCESSION,33260.0,LA TESTE-DE-BUCH,GI,164,,0,3.0,Dépendance,,0.0,0.0,S,,555.0
3308,2021-08-06,Vente,"190000,00",,,ALL,1926,MARIE DUFAURE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,978,,1,2.0,Appartement,,42.0,2.0,,,
3309,2021-08-06,Vente,"242000,00",10.0,D,RUE,0400,DES BORDES,33260.0,LA TESTE-DE-BUCH,FM,463,,0,,,,,,AB,,538.0
3310,2021-08-06,Vente,"325500,00",118.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FT,21,,1,2.0,Appartement,,70.0,3.0,,,
3311,2021-08-06,Vente,"325500,00",118.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FT,21,,1,3.0,Dépendance,,0.0,0.0,,,
3312,2021-08-07,Vente,"155600,00",5.0,,IMP,0756,COQUELICOTS,33260.0,LA TESTE-DE-BUCH,GL,14,,1,1.0,Maison,,91.0,4.0,,,
3313,2021-08-07,Vente,"304400,00",13.0,,AV,1584,DES HUTTIERS,33260.0,LA TESTE-DE-BUCH,FN,78,,1,1.0,Maison,,60.0,3.0,,,
3314,2021-08-07,Vente,"543650,00",24.0,,ALL,1600,JEAN DAGROS CAZAUX,33260.0,LA TESTE-DE-BUCH,CW,88,,0,1.0,Maison,,132.0,6.0,S,,483.0
3315,2021-08-07,Vente,"543650,00",24.0,,ALL,1600,JEAN DAGROS CAZAUX,33260.0,LA TESTE-DE-BUCH,CW,88,,0,3.0,Dépendance,,0.0,0.0,S,,483.0
3316,2021-08-07,Vente,"543650,00",24.0,,ALL,1600,JEAN DAGROS CAZAUX,33260.0,LA TESTE-DE-BUCH,CW,88,,0,3.0,Dépendance,,0.0,0.0,S,,483.0
3317,2021-08-07,Vente,"543650,00",24.0,,ALL,1600,JEAN DAGROS CAZAUX,33260.0,LA TESTE-DE-BUCH,CW,88,,0,1.0,Maison,,132.0,6.0,AG,,1000.0
3318,2021-08-07,Vente,"404000,00",25.0,,RUE,0598,CAPTAL FRANCOIS DE RUAT,33260.0,LA TESTE-DE-BUCH,GO,2,,0,1.0,Maison,,73.0,4.0,S,,674.0
3319,2021-08-07,Vente,"543650,00",24.0,,ALL,1600,JEAN DAGROS CAZAUX,33260.0,LA TESTE-DE-BUCH,CW,88,,0,3.0,Dépendance,,0.0,0.0,AG,,1000.0
3320,2021-08-07,Vente,"304400,00",13.0,,AV,1584,DES HUTTIERS,33260.0,LA TESTE-DE-BUCH,FN,78,,1,3.0,Dépendance,,0.0,0.0,,,
3321,2021-08-07,Vente,"162500,00",,,ALL,1926,MARIE DUFAURE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,978,,1,2.0,Appartement,,42.0,2.0,,,
3322,2021-08-07,Vente,"162500,00",9000.0,,ALL,1926,MARIE DUFAURE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,978,,1,3.0,Dépendance,,0.0,0.0,,,
3323,2021-08-07,Vente,"1512970,00",3.0,,IMP,1602,DES JACQUETS,33260.0,LA TESTE-DE-BUCH,GT,183,,0,3.0,Dépendance,,0.0,0.0,AG,,1000.0
3324,2021-08-07,Vente,"1512970,00",3.0,,IMP,1602,DES JACQUETS,33260.0,LA TESTE-DE-BUCH,GT,183,,0,1.0,Maison,,295.0,8.0,AG,,1000.0
3325,2021-08-07,Vente,"1512970,00",3.0,,IMP,1602,DES JACQUETS,33260.0,LA TESTE-DE-BUCH,GT,183,,0,3.0,Dépendance,,0.0,0.0,S,,929.0
3326,2021-08-07,Vente,"1512970,00",3.0,,IMP,1602,DES JACQUETS,33260.0,LA TESTE-DE-BUCH,GT,183,,0,1.0,Maison,,295.0,8.0,S,,929.0
3327,2021-08-07,Vente,"177300,00",2.0,,RUE,0903,DU DOMAINE DES DUNES,33260.0,LA TESTE-DE-BUCH,GH,299,,1,2.0,Appartement,,45.0,2.0,,,
3328,2021-08-07,Vente,"177300,00",2.0,,RUE,0903,DU DOMAINE DES DUNES,33260.0,LA TESTE-DE-BUCH,GH,299,,1,3.0,Dépendance,,0.0,0.0,,,
3329,2021-08-07,Vente,"304400,00",13.0,,AV,1584,DES HUTTIERS,33260.0,LA TESTE-DE-BUCH,FN,78,,1,3.0,Dépendance,,0.0,0.0,,,
3330,2021-08-07,Vente,"543650,00",24.0,,ALL,1600,JEAN DAGROS CAZAUX,33260.0,LA TESTE-DE-BUCH,CW,88,,0,3.0,Dépendance,,0.0,0.0,AG,,1000.0
3331,2021-08-07,Vente,"155600,00",5.0,,IMP,0756,COQUELICOTS,33260.0,LA TESTE-DE-BUCH,GL,14,,1,3.0,Dépendance,,0.0,0.0,,,
3332,2021-08-09,Vente,"850000,00",7.0,,RUE,2318,DU PARADIS DES CANARDS,33260.0,LA TESTE-DE-BUCH,FM,5,,0,3.0,Dépendance,,0.0,0.0,S,,500.0
3333,2021-08-09,Vente en l'état futur d'achèvement,"367000,00",35.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,328,,1,,,,,,,,
3334,2021-08-09,Vente,"520000,00",13.0,,RUE,0070,ALEXANDRE LHERMITE,33260.0,LA TESTE-DE-BUCH,FR,960,,0,,,,,,S,,314.0
3335,2021-08-09,Vente,"520000,00",13.0,,RUE,0070,ALEXANDRE LHERMITE,33260.0,LA TESTE-DE-BUCH,FR,957,,0,1.0,Maison,,91.0,4.0,S,,293.0
3336,2021-08-09,Vente,"850000,00",7.0,,RUE,2318,DU PARADIS DES CANARDS,33260.0,LA TESTE-DE-BUCH,FM,5,,0,1.0,Maison,,163.0,6.0,S,,500.0
3337,2021-08-09,Vente,"850000,00",7.0,,RUE,2318,DU PARADIS DES CANARDS,33260.0,LA TESTE-DE-BUCH,FM,5,,0,3.0,Dépendance,,0.0,0.0,AG,,707.0
3338,2021-08-09,Vente,"850000,00",7.0,,RUE,2318,DU PARADIS DES CANARDS,33260.0,LA TESTE-DE-BUCH,FM,5,,0,1.0,Maison,,163.0,6.0,AG,,707.0
3339,2021-08-09,Vente en l'état futur d'achèvement,"367000,00",35.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,328,,1,,,,,,,,
3340,2021-08-09,Vente,"408000,00",8.0,,IMP,3717,DU DOMAINE DE BERANGER,33260.0,LA TESTE-DE-BUCH,GK,375,,0,1.0,Maison,,63.0,3.0,S,,327.0
3341,2021-08-09,Vente en l'état futur d'achèvement,"367000,00",35.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,328,,1,,,,,,,,
3342,2021-08-10,Vente,"30000,00",,,,B057,BORDES OUEST,33260.0,LA TESTE-DE-BUCH,FM,40,,0,,,,,,L,,4891.0
3343,2021-08-10,Vente,"1110000,00",34.0,B,RUE,0836,DU DADE,33260.0,LA TESTE-DE-BUCH,FY,892,,0,1.0,Maison,,149.0,6.0,S,,680.0
3344,2021-08-10,Vente,"1110000,00",34.0,B,RUE,0836,DU DADE,33260.0,LA TESTE-DE-BUCH,FY,892,,0,3.0,Dépendance,,0.0,0.0,S,,680.0
3345,2021-08-10,Vente,"1110000,00",34.0,,RUE,0836,DU DADE,33260.0,LA TESTE-DE-BUCH,FY,893,,0,,,,,,AG,,117.0
3346,2021-08-10,Vente,"1110000,00",34.0,B,RUE,0836,DU DADE,33260.0,LA TESTE-DE-BUCH,FY,892,,0,3.0,Dépendance,,0.0,0.0,S,,680.0
3347,2021-08-10,Vente,"320000,00",14.0,,RUE,0990,EDMOND ROSTAND,33260.0,LA TESTE-DE-BUCH,FR,856,,0,,,,,,S,,20.0
3348,2021-08-10,Vente,"320000,00",14.0,,RUE,0990,EDMOND ROSTAND,33260.0,LA TESTE-DE-BUCH,FR,855,,0,,,,,,S,,4.0
3349,2021-08-10,Vente,"320000,00",18.0,B,RUE,0990,EDMOND ROSTAND,33260.0,LA TESTE-DE-BUCH,FR,93,,0,1.0,Maison,,77.0,3.0,S,,313.0
3350,2021-08-10,Vente,"1550000,00",1.0,,ALL,3087,VENTOSE PYLA,33115.0,LA TESTE-DE-BUCH,FB,399,,0,3.0,Dépendance,,0.0,0.0,,,
3351,2021-08-10,Vente,"1550000,00",1.0,,ALL,3087,VENTOSE PYLA,33115.0,LA TESTE-DE-BUCH,FB,399,,0,1.0,Maison,,178.0,6.0,,,
3352,2021-08-11,Vente,"300000,00",99.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FT,184,,0,2.0,Appartement,,43.0,2.0,S,,698.0
3353,2021-08-11,Vente en l'état futur d'achèvement,"2500,00",35.0,,RUE,2650,DU PDT CARNOT,33260.0,LA TESTE-DE-BUCH,FX,328,,1,3.0,Dépendance,,0.0,0.0,,,
3354,2021-08-11,Vente,"300000,00",99.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FT,184,,0,2.0,Appartement,,24.0,2.0,S,,698.0
3355,2021-08-11,Vente,"417000,00",13.0,,RUE,1793,DE LA LEDE DE LA SEUVE,33260.0,LA TESTE-DE-BUCH,GN,140,,0,1.0,Maison,,94.0,5.0,S,,738.0
3356,2021-08-12,Vente,"214300,00",3.0,,AV,3129,DE VERDUN,33260.0,LA TESTE-DE-BUCH,FP,170,,1,3.0,Dépendance,,0.0,0.0,,,
3357,2021-08-12,Vente,"214300,00",3.0,,AV,3129,DE VERDUN,33260.0,LA TESTE-DE-BUCH,FP,170,,1,2.0,Appartement,,44.0,2.0,,,
3358,2021-09-01,Vente,"128000,00",2.0,B,RUE,0130,ANDRE DIGNAC,33260.0,LA TESTE-DE-BUCH,FO,103,,1,1.0,Maison,,23.0,2.0,,,
3359,2021-09-01,Vente,"128000,00",2.0,A,RUE,0130,ANDRE DIGNAC,33260.0,LA TESTE-DE-BUCH,FO,103,,1,3.0,Dépendance,,0.0,0.0,,,
3360,2021-09-03,Vente,"1400000,00",19.0,,AV,3055,DES TROPIQUES PYLA,33115.0,LA TESTE-DE-BUCH,FB,45,,0,1.0,Maison,,145.0,7.0,AG,,700.0
3361,2021-09-03,Vente,"1400000,00",19.0,,AV,3055,DES TROPIQUES PYLA,33115.0,LA TESTE-DE-BUCH,FB,45,,0,1.0,Maison,,145.0,7.0,S,,268.0
3362,2021-09-03,Vente,"1400000,00",19.0,,AV,3055,DES TROPIQUES PYLA,33115.0,LA TESTE-DE-BUCH,FB,45,,0,4.0,Local industriel. commercial ou assimilé,,45.0,0.0,S,,268.0
3363,2021-09-03,Vente,"1400000,00",19.0,,AV,3055,DES TROPIQUES PYLA,33115.0,LA TESTE-DE-BUCH,FB,45,,0,4.0,Local industriel. commercial ou assimilé,,45.0,0.0,AG,,700.0
3364,2021-09-03,Vente,"337000,00",10.0,,RUE,0705,CLEMENT ADER,33260.0,LA TESTE-DE-BUCH,FS,353,,0,1.0,Maison,,57.0,4.0,S,,444.0
3365,2021-09-03,Vente,"196400,00",1.0,,SQ,3600,DU CLOS DES CHENES,33260.0,LA TESTE-DE-BUCH,FY,599,,1,2.0,Appartement,,50.0,2.0,,,
3366,2021-09-03,Vente,"1400000,00",35.0,,BD,0833,DES CRETES PYLA,33115.0,LA TESTE-DE-BUCH,FB,46,,0,4.0,Local industriel. commercial ou assimilé,,52.0,0.0,AG,,700.0
3367,2021-09-03,Vente,"196400,00",1.0,,SQ,3600,DU CLOS DES CHENES,33260.0,LA TESTE-DE-BUCH,FY,599,,1,3.0,Dépendance,,0.0,0.0,,,
3368,2021-09-03,Vente,"1400000,00",35.0,,BD,0833,DES CRETES PYLA,33115.0,LA TESTE-DE-BUCH,FB,46,,0,4.0,Local industriel. commercial ou assimilé,,52.0,0.0,S,,254.0
3369,2021-09-04,Vente,"475000,00",7.0,,SQ,0339,DES BIDAOUS,33260.0,LA TESTE-DE-BUCH,GX,135,,0,1.0,Maison,,96.0,5.0,S,,398.0
3370,2021-09-04,Vente,"290000,00",18.0,,SQ,2416,PIERRE RONSARD,33260.0,LA TESTE-DE-BUCH,GY,234,,0,1.0,Maison,,94.0,4.0,S,,375.0
3371,2021-09-04,Vente en l'état futur d'achèvement,"1076000,00",54.0,,AV,1140,DE LA FORET PYLA,33115.0,LA TESTE-DE-BUCH,BZ,417,,0,1.0,Maison,,115.0,4.0,AG,,338.0
3372,2021-09-04,Vente en l'état futur d'achèvement,"1076000,00",54.0,,AV,1140,DE LA FORET PYLA,33115.0,LA TESTE-DE-BUCH,BZ,417,,0,1.0,Maison,,115.0,4.0,S,,341.0
3373,2021-09-04,Vente,"381000,00",10.0,,RUE,1470,GUSTAVE LOUDE,33260.0,LA TESTE-DE-BUCH,GM,819,,0,1.0,Maison,,87.0,4.0,S,,378.0
3374,2021-09-04,Vente,"215000,00",,,RUE,1650,JEAN LAVIGNE CAZAUX,33260.0,LA TESTE-DE-BUCH,CR,1374,,0,,,,,,AB,,231.0
3375,2021-09-04,Vente,"810000,00",12.0,,AV,1498,DU HAMEAU DE LA DUNE,33260.0,LA TESTE-DE-BUCH,GT,20,,0,1.0,Maison,,140.0,5.0,AG,,600.0
3376,2021-09-04,Vente,"750000,00",74.0,,RUE,0150,ANDRE LESCA,33260.0,LA TESTE-DE-BUCH,FL,40,,0,1.0,Maison,,150.0,7.0,S,,811.0
3377,2021-09-04,Vente,"240000,00",12.0,A,RUE,0400,DES BORDES,33260.0,LA TESTE-DE-BUCH,FM,437,,0,,,,,,S,,10.0
3378,2021-09-04,Vente,"240000,00",12.0,A,RUE,0400,DES BORDES,33260.0,LA TESTE-DE-BUCH,FM,439,,0,,,,,,AB,,487.0
3379,2021-09-04,Vente,"240000,00",12.0,,RUE,0400,DES BORDES,33260.0,LA TESTE-DE-BUCH,FM,438,,0,,,,,,S,,105.0
3380,2021-09-04,Vente,"475000,00",,,LOT,A019,LES COURLIS,33260.0,LA TESTE-DE-BUCH,GX,166,,0,,,,,,S,,761.0
3381,2021-09-04,Vente,"810000,00",12.0,,AV,1498,DU HAMEAU DE LA DUNE,33260.0,LA TESTE-DE-BUCH,GT,20,,0,1.0,Maison,,140.0,5.0,S,,646.0
3382,2021-09-04,Vente,"215000,00",,,,B104,CASTERA,33260.0,LA TESTE-DE-BUCH,CR,1380,,0,,,,,,AG,,469.0
3383,2021-09-06,Vente,"270000,00",13.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,478,,0,,,,,,S,,7.0
3384,2021-09-06,Vente,"270000,00",13.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,514,,0,1.0,Maison,,65.0,3.0,S,,259.0
3385,2021-09-06,Vente,"270000,00",13.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,515,,0,,,,,,S,,32.0
3386,2021-09-06,Vente,"1335000,00",10.0,,ALL,0534,CAMILLE SAINT SAENS PYLA,33115.0,LA TESTE-DE-BUCH,BX,380,,0,1.0,Maison,,156.0,6.0,S,,876.0
3387,2021-09-06,Vente,"270000,00",13.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,475,,0,,,,,,AB,ALLEE,356.0
3388,2021-09-06,Vente,"580000,00",62.0,,AV,2330,PASTEUR,33260.0,LA TESTE-DE-BUCH,FS,505,,0,3.0,Dépendance,,0.0,0.0,S,,416.0
3389,2021-09-06,Vente,"580000,00",62.0,,AV,2330,PASTEUR,33260.0,LA TESTE-DE-BUCH,FS,505,,0,1.0,Maison,,88.0,3.0,S,,416.0
3390,2021-09-06,Vente,"270000,00",13.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,483,,0,,,,,,AB,ALLEE,190.0
3391,2021-09-06,Vente,"270000,00",13.0,,RUE,0820,DU COUTOUM,33260.0,LA TESTE-DE-BUCH,GC,482,,0,,,,,,S,,27.0
3392,2021-09-06,Vente,"187750,00",6.0,,RUE,1165,FRANCOIS LEGALLAIS,33260.0,LA TESTE-DE-BUCH,FP,234,,1,3.0,Dépendance,,0.0,0.0,,,
3393,2021-09-06,Vente,"23000,00",9000.0,,,B242,LANDE DES DEUX CRASTES,33260.0,LA TESTE-DE-BUCH,GZ,146,,1,2.0,Appartement,,17.0,2.0,,,
3394,2021-09-06,Vente,"23000,00",1270.0,,AV,1467,GUSTAVE EIFFEL,33260.0,LA TESTE-DE-BUCH,GZ,146,,1,3.0,Dépendance,,0.0,0.0,,,
3395,2021-09-06,Vente,"187750,00",6.0,,RUE,1165,FRANCOIS LEGALLAIS,33260.0,LA TESTE-DE-BUCH,FP,234,,1,2.0,Appartement,,44.0,2.0,,,
3396,2021-09-06,Vente,"320000,00",21.0,,SQ,3600,DU CLOS DES CHENES,33260.0,LA TESTE-DE-BUCH,FY,603,,0,2.0,Appartement,,80.0,4.0,S,,129.0
3397,2021-09-06,Vente,"320000,00",21.0,,SQ,3600,DU CLOS DES CHENES,33260.0,LA TESTE-DE-BUCH,FY,603,,0,3.0,Dépendance,,0.0,0.0,S,,129.0
3398,2021-09-07,Vente,"330000,00",1.0,,ALL,3650,DES CORDIERS,33260.0,LA TESTE-DE-BUCH,FN,571,,1,2.0,Appartement,,65.0,3.0,,,
3399,2021-09-07,Vente,"530000,00",36.0,,RUE,2075,DE LA MIGREQUE,33260.0,LA TESTE-DE-BUCH,GM,152,,0,1.0,Maison,,131.0,4.0,S,,708.0
3400,2021-09-07,Vente,"1840000,00",11.0,,AV,3159,DU VIEUX PILAT,33115.0,LA TESTE-DE-BUCH,BX,85,,0,1.0,Maison,,45.0,4.0,S,,1182.0
3401,2021-09-07,Vente,"365000,00",,,,B330,LE PETIT CAREYROT,33260.0,LA TESTE-DE-BUCH,GK,412,,0,,,,,,S,,22.0
3402,2021-09-07,Vente,"365000,00",,,,B330,LE PETIT CAREYROT,33260.0,LA TESTE-DE-BUCH,GK,411,,0,,,,,,S,,220.0
3403,2021-09-07,Vente,"100000,00",,,,B362,PORT DE LA TESTE,33260.0,LA TESTE-DE-BUCH,FI,79,,0,,,,,,E,HUITR,230.0
3404,2021-09-07,Vente,"330000,00",1.0,,ALL,3650,DES CORDIERS,33260.0,LA TESTE-DE-BUCH,FN,571,,1,3.0,Dépendance,,0.0,0.0,,,
3405,2021-09-07,Vente,"205000,00",27.0,,RUE,1190,DES FUSILLES CAZAUX,33260.0,LA TESTE-DE-BUCH,CV,54,,0,1.0,Maison,,70.0,3.0,S,,286.0
3406,2021-09-07,Vente,"400000,00",20.0,,RUE,1745,LAGRUA,33260.0,LA TESTE-DE-BUCH,FO,213,,0,3.0,Dépendance,,0.0,0.0,S,,1001.0
3407,2021-09-07,Vente,"400000,00",20.0,,RUE,1745,LAGRUA,33260.0,LA TESTE-DE-BUCH,FO,213,,0,3.0,Dépendance,,0.0,0.0,S,,1001.0
3408,2021-09-07,Vente,"400000,00",20.0,,RUE,1745,LAGRUA,33260.0,LA TESTE-DE-BUCH,FO,213,,0,1.0,Maison,,80.0,4.0,S,,1001.0
3409,2021-09-07,Vente,"1840000,00",11.0,,AV,3159,DU VIEUX PILAT,33115.0,LA TESTE-DE-BUCH,BX,85,,0,1.0,Maison,,252.0,12.0,S,,1182.0
3410,2021-09-09,Vente,"348300,00",78.0,,ALL,1167,FRANCOIS RABELAIS,33260.0,LA TESTE-DE-BUCH,GY,103,,0,1.0,Maison,,89.0,4.0,S,,214.0
3411,2021-09-10,Vente,"318000,00",229.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BW,592,,1,2.0,Appartement,,41.0,2.0,,,
3412,2021-09-10,Vente,"318000,00",229.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BW,592,,1,3.0,Dépendance,,0.0,0.0,,,
3413,2021-09-10,Vente,"318000,00",229.0,,BD,2240,DE L OCEAN PYLA,33115.0,LA TESTE-DE-BUCH,BW,592,,1,3.0,Dépendance,,0.0,0.0,,,
3414,2021-09-11,Vente,"2200000,00",21.0,,AV,3027,DE LA TRAMONTANE LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,234,,0,1.0,Maison,,108.0,4.0,AG,,545.0
3415,2021-09-11,Vente,"1,00",,,LOT,A720,LES PRES DE CAILLIVOLE,33260.0,LA TESTE-DE-BUCH,GW,306,,0,,,,,,S,,79.0
3416,2021-09-11,Vente,"368000,00",5.0,,ALL,0641,CHANTE BRISE,33260.0,LA TESTE-DE-BUCH,CS,600,,0,1.0,Maison,,88.0,3.0,S,,500.0
3417,2021-09-11,Vente,"368000,00",5.0,,ALL,0641,CHANTE BRISE,33260.0,LA TESTE-DE-BUCH,CS,600,,0,1.0,Maison,,88.0,3.0,AG,,378.0
3418,2021-09-11,Vente,"2200000,00",21.0,,AV,3027,DE LA TRAMONTANE LE PYLA,33115.0,LA TESTE-DE-BUCH,BT,234,,0,1.0,Maison,,108.0,4.0,S,,460.0
3419,2021-09-11,Vente,"190000,00",50.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FS,138,,1,3.0,Dépendance,,0.0,0.0,,,
3420,2021-09-11,Vente,"190000,00",50.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FS,138,,1,2.0,Appartement,,45.0,2.0,,,
3421,2021-09-11,Vente,"190000,00",50.0,,AV,0650,CHARLES DE GAULLE,33260.0,LA TESTE-DE-BUCH,FS,138,,1,3.0,Dépendance,,0.0,0.0,,,
3422,2021-09-11,Vente,"590000,00",283.0,,ALL,0574,DU CANELOT,33260.0,LA TESTE-DE-BUCH,FN,46,,0,1.0,Maison,,71.0,3.0,S,,340.0
3423,2021-09-12,Vente,"584500,00",7.0,,RUE,1723,JULES LUTZY,33260.0,LA TESTE-DE-BUCH,GB,281,,0,3.0,Dépendance,,0.0,0.0,S,,504.0
3424,2021-09-12,Vente,"584500,00",7.0,,RUE,1723,JULES LUTZY,33260.0,LA TESTE-DE-BUCH,GB,281,,0,1.0,Maison,,105.0,4.0,S,,504.0
3425,2021-09-12,Vente,"584500,00",7.0,,RUE,1723,JULES LUTZY,33260.0,LA TESTE-DE-BUCH,GB,281,,0,3.0,Dépendance,,0.0,0.0,S,,504.0
3426,2021-09-12,Vente,"740000,00",10.0,,ALL,3202,DES VIVIERS,33260.0,LA TESTE-DE-BUCH,FI,153,,0,1.0,Maison,,90.0,4.0,S,,401.0
